# Derived from Homo_sapiens.GRCh38.102.chr.gtf.gz in http://ftp.ensembl.org/pub/release-102/gtf/homo_sapiens/
# Chromosome	Start	Name
3	184018368	PSMD2
1	35649200	SFPQ
9	2021944	SMARCA2
22	42229082	SREBF2
19	10461203	TYK2
8	134249413	NDRG1
2	163123588	IFIH1
6	31982571	C4B
1	158149736	CD1D
12	58156116	CYP27B1
22	50964180	TYMP
6	35541361	FKBP5
3	50284325	GNAI2
3	4535031	ITPR1
1	43803474	MPL
11	17741109	MYOD1
4	74846541	PF4
7	103112230	RELN
19	797391	PTBP1
2	32288679	SPAST
8	73921096	TERF1
2	198283520	SF3B1
17	41831098	SOST
3	151054630	P2RY12
7	134127101	AKR1B1
2	128014865	ERCC3
14	21677295	HNRNPC
X	43625856	MAOB
11	1074874	MUC2
X	129263337	AIFM1
12	99039077	APAF1
9	33252469	BAG1
11	57365026	SERPING1
21	44589117	CRYAA
12	111890017	ATXN2
8	133879204	TG
X	76760355	ATRX
11	49168186	FOLH1
9	71650478	FXN
16	57496550	POLR2C
16	53468350	RBL2
4	57775078	REST
11	62623483	SLC3A2
11	107879407	CUL5
16	89988416	TUBB3
19	41732659	AXL
2	157180943	NR4A2
17	37560537	MED1
19	52693054	PPP2R1A
19	45504706	RELB
X	20168028	RPS6KA3
2	75273589	TACR1
10	35297478	CUL2
17	7461608	TNFSF13
7	23349827	IGF2BP3
12	4382901	CCND2
14	67827033	EIF2S1
1	89318320	GTF2B
19	10764936	ILF3
12	12268960	LRP6
6	31462657	MICB
5	40680031	PTGER4
2	61108629	REL
2	170655321	SSB
5	156512842	HAVCR2
21	45705720	AIRE
7	142986680	CASP2
16	50775960	CYLD
1	68150859	GADD45A
19	49468565	FTL
19	55249973	KIR2DL3
5	56110899	MAP3K1
8	144989314	PLEC
3	127799799	RUVBL1
2	241526132	CAPN10
12	14923653	HIST4H4
19	47104406	CALM3
2	74588280	DCTN1
22	24999123	GGT1
1	161274524	MPZ
6	43543877	POLH
5	131705400	SLC22A5
10	60144902	TFAM
1	13911966	PDPN
6	87795215	CGA
8	82390731	FABP4
13	28494167	PDX1
X	70503041	NONO
3	184080770	POLR2H
7	5632435	FSCN1
9	131314836	SPTAN1
20	33146500	MAP1LC3A
3	48601505	COL7A1
5	138089074	CTNNA1
5	79922044	DHFR
3	39448179	RPSA
11	18415935	LDHA
10	52750910	PRKG1
3	169482397	TERC
X	12924738	TLR8
5	82767492	VCAN
3	128198264	GATA2
9	21384253	IFNA2
2	217536827	IGFBP5
6	32162619	NOTCH4
11	47440319	PSMC3
11	75110534	RPS3
8	41119475	SFRP1
17	74730196	SRSF2
19	3594503	TBXA2R
11	101322294	TRPC6
6	3153901	TUBB2A
19	46010687	VASP
2	113973573	PAX8
2	55199326	RTN4
3	138663065	FOXL2
17	78075324	GAA
6	33032345	HLA-DPA1
19	55281264	KIR2DL1
15	66161796	RAB11A
17	42154120	HDAC5
17	45810609	TBX21
1	161192082	APOA2
X	77166152	ATP7A
20	52769987	CYP24A1
22	37521879	IL2RB
19	18263987	PIK3R2
5	35055801	PRLR
14	23389719	PRMT5
19	47724078	BBC3
8	98656406	MTDH
1	239792372	CHRM3
9	130965633	DNM1
16	67465035	HSD11B2
9	131873966	PPP2R4
14	35761522	PSMA6
7	102987970	PSMC2
2	1417232	TPO
17	7452374	TNFSF12
X	128779235	APLN
13	80910110	SPRY2
13	20796100	GJB6
6	31949833	C4A
3	183892633	AP2M1
6	7541807	DSP
2	220436953	INHA
17	71161159	SSTR2
1	161009040	USF1
X	53401069	SMC1A
X	45605584	MIR221
10	3818187	KLF6
1	150768683	CTSK
19	46272966	DMPK
6	31777395	HSPA1L
17	2496922	PAFAH1B1
2	220114432	TUBA4A
22	44319618	PNPLA3
X	30322538	NR0B1
4	75480590	AREG
10	75572258	CAMK2G
19	531732	CDC34
19	42212503	CEACAM5
1	1716723	GNB1
13	108859791	LIG4
4	76922494	CXCL9
1	57110989	PRKAA2
6	160199529	TCP1
19	12907633	PRDX2
11	62186506	SCGB1A1
1	85731459	BCL10
1	12040237	MFN2
19	10501808	CDC37
20	3827445	MAVS
4	110609784	CASP6
21	34697213	IFNAR1
5	88014057	MEF2C
17	4848944	PFN1
7	75544419	POR
17	19281773	MAPK7
20	60711782	PSMA7
1	93297593	RPL5
3	142443265	TRPC1
2	145141941	ZEB2
13	95748024	ABCC4
7	139246315	HIPK2
7	25158269	CYCS
1	149824180	HIST2H3C
16	30064410	ALDOA
6	167525294	CCR6
11	64073698	ESRRA
X	153213007	HCFC1
5	179041178	HNRNPH1
5	131396346	IL3
6	52128811	MCM3
11	71713909	NUMA1
3	128444978	RAB7A
7	74188308	NCF1
2	127805598	BIN1
5	86690078	CCNH
X	153607596	EMD
1	23037330	EPHB2
1	51819934	EPS15
X	132669775	GPC3
4	111538579	PITX2
3	171318194	PLD1
9	110047049	RAD23B
4	69962191	UGT2B7
19	39897486	ZFP36
2	102927961	IL1RL1
12	110220891	TRPV4
10	88516395	BMPR1A
8	92967194	RUNX1T1
2	220283098	DES
19	42734337	GSK3A
X	103031720	PLP1
11	62529010	POLR2G
3	46919235	PTH1R
18	12785476	PTPN2
9	19376253	RPS6
X	70752911	OGT
12	32832133	DNM1L
4	106067841	TET2
1	160085519	ATP1A2
X	153170528	AVPR2
11	118175294	CD3E
5	172659106	NKX2-5
11	612554	IRF7
11	61567096	FADS1
5	121398889	LOX
10	102505467	PAX2
3	138371539	PIK3CB
17	4710395	PLD2
12	111157612	PPP1CC
X	16862774	RBBP7
8	97505881	SDC2
21	43782390	TFF1
6	153071931	VIP
6	31847535	EHMT2
2	190425315	SLC40A1
12	52301201	ACVRL1
5	149781199	CD74
11	47236492	DDB2
15	49715374	FGF7
15	81489218	IL16
15	100106132	MEF2A
18	21111462	NPC1
6	32808493	PSMB8
1	25598976	RHD
16	23313590	SCNN1B
2	85884439	SFTPB
17	18231173	SHMT1
1	149858524	HIST2H2AC
10	5090957	AKR1C3
1	948846	ISG15
1	243663020	AKT3
19	8429010	ANGPTL4
1	231499496	EGLN1
2	234160216	ATG16L1
1	113243748	RHOC
15	74630102	CYP11A1
12	7023613	ENO2
20	1349620	FKBP1A
7	1126442	GPER1
6	26017259	HIST1H1A
6	391738	IRF4
19	55315066	KIR2DL4
14	65550456	MAX
3	195473637	MUC4
7	536896	PDGFA
4	101944586	PPP3CA
14	58711522	PSMA3
1	28218035	RPA2
3	47627377	SMARCC1
12	56735381	STAT2
1	154127779	TPM3
11	115044344	CADM1
17	59756546	BRIP1
1	159259503	FCER1A
11	61731756	FTH1
1	226250407	H3F3A
11	5254058	HBD
18	721591	YES1
12	49521566	TUBA1B
2	74756531	HTRA2
19	3522953	FZR1
17	79825594	ARHGDIA
7	136553831	CHRM2
1	150702671	CTSS
1	101702304	S1PR1
19	3976053	EEF2
2	8822112	ID2
2	136545409	LCT
5	126112844	LMNB1
11	46403260	MDK
4	100485234	MTTP
2	70314584	PCBP1
12	53845885	PCBP2
2	71693831	DYSF
6	30667583	MDC1
7	26240830	CBX3
2	204801470	ICOS
16	28510682	IL27
19	49526125	CGB
3	46243199	CCR1
9	97861335	FANCC
4	68603098	GNRHR
17	39738530	KRT14
X	77359665	PGK1
3	48784011	PRKAR2A
14	61788160	PRKCH
13	37006408	CCNA1
10	133781186	BNIP3
13	73629113	KLF5
2	202047620	CASP10
3	107761940	CD47
19	7753642	FCER2
7	27210209	HOXA10
17	40704575	HSD17B1
19	55875749	IL11
17	68165675	KCNJ2
19	36316273	NPHS1
22	38349669	POLR2F
7	102113547	POLR2J
6	32821937	PSMB9
19	50879679	NR1H2
1	27237974	NR0B2
10	121410881	BAG3
17	1553922	PRPF8
13	38136718	POSTN
20	35520226	SAMHD1
19	49258815	FGF21
17	6899383	ALOX12
13	31287614	ALOX5AP
1	223889294	CAPN2
X	107683073	COL4A5
21	38792601	DYRK1A
3	172165332	GHSR
1	22148724	HSPG2
19	17982781	SLC5A5
1	158580495	SPTA1
9	35697333	TLN1
11	61717355	BEST1
11	113931287	ZBTB16
1	27022521	ARID1A
1	206858364	MAPKAPK2
1	206643585	IKBKE
17	40985158	PSME3
6	149639435	TAB2
17	78518624	RPTOR
2	87011727	CD8A
22	38686696	CSNK1E
7	74071990	GTF2I
11	113845796	HTR3A
3	124480794	ITGB5
5	169675087	LCP2
15	88520595	NTRK3
20	3052265	OXT
17	79801033	P4HB
19	13056627	RAD23A
19	18942743	UPF1
1	192778168	RGS2
16	67188088	TRADD
9	132500614	PTGES
1	145438437	TXNIP
1	193091087	CDC73
11	66314311	ACTN3
15	89346673	ACAN
4	186064416	SLC25A4
6	131894343	ARG1
18	43664109	ATP5A1
5	148875456	CSNK1A1
21	18885223	CXADR
X	153991016	DKC1
14	102430864	DYNC1H1
3	168801286	MECOM
6	29691116	HLA-F
4	26321331	RBPJ
5	72112417	TNPO1
11	119179233	MCAM
19	840984	PRTN3
14	90722893	PSMC1
1	182542768	RNASEL
19	42363987	RPS19
5	131630144	SLC22A4
6	31606804	BAG6
4	38825328	TLR6
12	48128452	RAPGEF3
20	44441214	UBE2C
9	137001209	WDR5
5	156456423	HAVCR1
1	22963117	C1QA
6	30856464	DDR1
2	228029280	COL4A3
1	207627644	CR2
3	49507564	DAG1
2	190920425	MSTN
11	18343815	GTF2H1
10	43881064	HNRNPF
7	27202056	HOXA9
3	49924435	MST1R
1	183524696	NCF2
3	51433297	VPRBP
19	10982252	CARM1
1	160313062	NCSTN
16	23614482	PALB2
1	228194722	WNT3A
12	6679247	CHD4
19	8509802	HNRNPM
2	128603839	POLR2D
14	52781015	PTGER2
1	163038395	RGS4
12	120907659	DYNLL1
11	61583674	FADS2
1	207070787	IL24
12	44152746	IRAK4
13	106118564	DAOA
12	50344523	AQP2
12	57031958	ATP5B
3	42299315	CCK
9	137533650	COL5A1
1	159175048	ACKR1
4	144257982	GAB1
15	72635775	HEXA
1	209958967	IRF6
5	52084135	ITGA1
1	183155173	LAMC2
22	30658816	OSM
20	44527258	PLTP
2	231921577	PSMD1
1	153430219	S100A7
9	34709001	CCL21
20	43953928	SDC4
16	48394445	SIAH1
11	35272751	SLC1A2
11	121322911	SORL1
8	142431487	PTP4A3
12	862088	WNK1
11	128563810	FLI1
5	161494647	GABRG2
7	42000547	GLI3
5	151202073	GLRA1
19	55344130	KIR2DS4
10	94352824	KIF11
11	92702788	MTNR1B
8	24808468	NEFL
9	36833271	PAX5
11	839720	POLR2L
19	40476911	PSMC4
22	41640780	RANGAP1
20	35624754	RBL1
6	16299342	ATXN1
11	111957547	SDHD
11	4406126	TRIM21
1	92145899	TGFBR3
16	20344372	UMOD
1	179519673	NPHS2
8	90769974	RIPK2
2	11319884	ROCK2
22	38879442	DDX17
X	19552082	SH3KBP1
2	234601511	UGT1A6
2	237478379	ACKR3
12	1800246	ADIPOR2
2	264868	ACP1
6	44191362	SLC29A1
1	46859938	FAAH
17	40265128	KAT2A
1	110091185	GNAI3
11	117857105	IL10RA
19	12902309	JUNB
13	98605928	IPO5
5	135468533	SMAD5
9	138453601	PAEP
9	139871955	PTGDS
1	109852187	SORT1
21	32490735	TIAM1
11	9596233	WEE1
4	20253527	SLIT2
19	56165415	U2AF2
19	45449238	APOC2
2	47387220	CALM2
11	60223281	MS4A1
20	3767418	CDC25B
19	6379579	GTF2F1
6	32902405	HLA-DMB
19	39327027	HNRNPL
14	23495059	PSMB5
19	49588396	SNRNP70
8	38000217	STAR
21	42836477	TMPRSS2
6	31497995	DDX39B
4	78432906	CXCL13
18	56338617	MALT1
20	3648611	ADAM33
11	2016405	H19
9	116148591	ALAD
3	105085556	ALCAM
2	105977282	FHL2
12	53068519	KRT1
X	119560002	LAMP2
8	48872762	MCM4
19	36604610	POLR2I
10	73576039	PSAP
7	42956461	PSMA2
2	54683453	SPTBN1
1	173152869	TNFSF4
4	141481049	UCP1
6	18224399	DEK
X	53559056	HUWE1
16	810764	MSLN
9	140135710	TUBB4B
5	96110187	ERAP1
11	126152981	TIRAP
2	96778622	ADRA2B
2	20646831	RHOB
22	51061181	ARSA
6	31895253	C2
17	38444145	CDC6
8	6835170	DEFA1
1	21543739	ECE1
1	158979681	IFI16
2	233924676	INPP5D
16	81812862	PLCG2
17	67410837	MAP2K6
7	136912091	PTN
1	24018268	RPL11
11	4115914	RRM1
4	122800182	TRPC3
X	47053200	UBA1
7	152343586	XRCC2
10	120794540	EIF3A
16	28996386	LAT
3	8775485	CAV3
11	6280903	CCKBR
10	35415768	CREM
16	67226067	E2F4
1	29213602	EPB41
9	35073834	FANCG
1	200011952	NR5A2
19	49199227	FUT2
6	29570004	GABBR1
13	114523521	GAS6
8	25276773	GNRH1
14	38058756	FOXA1
2	136597195	MCM6
8	120569316	ENPP2
19	50887579	POLD1
8	101162838	POLR2K
11	14535511	PSMA1
15	78832746	PSMA4
15	55495163	RAB27A
11	110066285	RDX
X	38128422	RPGR
1	2160133	SKI
14	24718319	TGM1
11	67250499	AIP
10	112327448	SMC3
1	173446485	PRDX6
8	12940871	DLC1
1	161736033	ATF6
19	15357846	BRD4
3	8918879	RAD18
7	98625057	SMURF1
11	1244294	MUC5B
X	152990322	ABCD1
15	90328125	ANPEP
11	832951	CD151
17	7476023	EIF4A1
17	7210317	EIF5A
5	161274196	GABRA1
5	152870083	GRIA1
6	32916390	HLA-DMA
14	65007185	HSPA2
19	51322401	KLK1
2	169983618	LRP2
X	123480131	SH2D1A
22	37621300	RAC2
12	120634502	RPLP0
1	113454469	SLC16A1
X	48553944	SUV39H1
20	34021144	GDF5
22	38507501	PLA2G6
2	239152678	PER2
2	96940073	SNRNP200
1	17634689	PADI4
17	4637803	CXCL16
1	236849753	ACTN2
18	904943	ADCYAP1
6	106534194	PRDM1
3	105374304	CBLB
11	75273100	SERPINH1
14	25042723	CTSG
3	33038099	GLB1
9	33025200	DNAJA1
19	14625575	DNAJB1
15	28000022	OCA2
18	39535162	PIK3C3
11	6411643	SMPD1
1	47681961	TAL1
22	31003069	TCN2
17	40761357	TUBG1
12	104609556	TXNRD1
20	62328003	TNFRSF6B
6	17615265	NUP153
9	86274877	UBQLN1
13	92002858	MIR17
8	26626328	ADRA1A
6	7726331	BMP6
19	47813103	C5AR1
11	62676150	CHRM1
19	18893582	COMP
7	73245192	CLDN4
6	146350333	GRM1
X	70327253	IL2RG
20	62031566	KCNQ2
15	74218798	LOXL1
4	4861391	MSX1
1	9711789	PIK3CD
17	42030100	PYY
14	53173895	PSMC6
11	36589562	RAG1
14	21359561	RNASE3
10	102106771	SCD
20	2442280	SNRPB
3	184089722	THPO
3	25639395	TOP2B
7	93514708	TFPI2
18	47088400	LIPG
21	43639266	ABCG1
11	77926335	GAB2
17	47074773	IGF2BP1
17	33914281	AP2B1
15	78916635	CHRNB4
10	126676417	CTBP2
6	20403909	E2F3
1	149754249	FCGR1A
X	15363712	FIGF
11	118955586	HMBS
1	29138653	OPRD1
2	167051696	SCN9A
16	23194039	SCNN1G
20	43880879	SLPI
16	87863621	SLC7A5
7	98476112	TRRAP
14	101193201	DLK1
10	106014467	GSTO1
17	46147413	CBX1
8	74903563	LY96
16	31212806	PYCARD
2	158592957	ACVR1
19	50270179	AP2A1
15	42651697	CAPN3
11	118209788	CD3D
8	59402736	CYP7A1
2	75059781	HK2
12	79985744	PAWR
11	67160775	RAD9A
11	130029681	ST14
13	45907605	TPT1
4	144434615	SMARCA5
11	62360674	MTA2
X	70338405	MED12
3	71247033	FOXP1
19	4909441	UHRF1
16	16315043	ABCC6
18	49866541	DCC
8	27348518	EPHX2
9	34646585	GALT
11	33880122	LMO2
18	57567191	PMAIP1
X	107327434	PSMD10
16	57438678	CCL17
6	160542862	SLC22A1
17	8062464	VAMP2
16	29831714	MVP
12	57057124	PTGES3
2	44066102	ABCG8
9	116822407	AMBP
16	56395363	AMFR
11	118215058	CD3G
1	154540256	CHRNB2
14	24974560	CMA1
5	39371775	DAB2
14	80663867	DIO2
4	9783257	DRD5
18	19749397	GATA6
10	88809958	GLUD1
3	193853930	HES1
19	18390503	JUND
6	170844203	PSMB1
2	232573234	PTMA
15	60780482	RORA
22	38368318	SOX10
11	57093458	SSRP1
7	1855427	MAD1L1
2	169779448	ABCB11
7	123321980	WASL
17	43340485	MAP3K14
7	18126564	HDAC9
19	39369194	SIRT2
19	50410083	NUP62
1	160965000	F11R
18	56118305	MIR122
7	143013218	CLCN1
13	107142078	EFNB2
21	40177230	ETS2
11	59856136	MS4A2
12	2904107	FKBP4
6	1610680	FOXC1
2	171673199	GAD1
6	27834569	HIST1H1B
1	7975930	TNFRSF9
7	73507485	LIMK1
4	3505323	LRPAP1
1	109941652	PSMA5
17	62015913	SCN4A
12	56556142	SMARCC2
21	43731776	TFF3
12	6976692	TPI1
4	41746098	PHOX2B
6	30695485	FLOT1
17	75277491	9-Sep
19	55141967	LILRB1
10	120927210	PRDX3
11	63952743	STIP1
17	30264028	SUZ12
15	50849355	TRPM7
1	203096835	ADORA1
11	13299273	ARNTL
12	6554050	CD27
18	55212072	FECH
11	71900958	FOLR1
6	53362139	GCLC
19	34856024	GPI
2	26413503	HADHA
16	85932773	IRF8
5	135227934	IL9
8	109213971	EIF3E
16	56642477	MT2A
11	76839309	MYO7A
5	95726039	PCSK1
17	8043787	PER1
2	28974625	PPP1CB
1	151372040	PSMB4
12	122326636	PSMD9
7	39663151	RALA
1	185014550	RNF2
6	36562089	SRSF3
6	80714321	TTK
21	16333555	NRIP1
1	2487803	TNFRSF14
16	3115312	IL32
6	86317501	SYNCRIP
17	63005406	GNA13
20	1874812	SIRPA
19	4815935	TICAM1
X	118602362	SLC25A5
X	152760346	BGN
5	95997860	CAST
7	100400186	EPHB4
15	26788693	GABRB3
10	26505235	GAD2
4	158141735	GRIA2
2	121103717	INHBB
3	160212782	KPNA4
13	113951468	LAMP1
3	87308782	POU1F1
1	151955385	S100A10
8	22019183	SFTPC
12	98909350	TMPO
21	44513065	U2AF1
3	133319448	TOPBP1
6	41247276	TREM1
11	6416353	APBB1
1	36931643	CSF3R
12	5153084	KCNA5
19	55361897	KIR3DL2
5	79950466	MSH3
6	11183530	NEDD9
1	211831598	NEK2
18	61554938	SERPINB2
15	64448013	PPIB
8	26150731	PPP2R2A
22	50702141	MAPK11
8	117858172	RAD21
2	55459038	RPS27A
17	42282400	UBTF
18	51677970	MBD2
2	114648174	ACTR3
5	151151475	G3BP1
20	31407698	MAPRE1
12	20963637	SLCO1B3
7	151253200	PRKAG2
8	7738725	DEFB103B
20	61867234	BIRC7
2	148602085	ACVR2A
1	117297051	CD2
16	68678738	CDH3
19	52249022	FPR1
16	75661621	KARS
19	44270684	KCNN4
18	21452983	LAMA3
20	36974813	LBP
19	42905658	LIPE
17	8377522	MYH10
6	76458908	MYO6
11	72929342	P2RY2
12	1020901	RAD52
Y	535078	SHOX
7	100218038	TFR2
19	15988833	CYP4F2
9	71736179	TJP2
5	138609440	MATR3
5	10250032	CCT5
20	8112911	PLCB1
16	88870185	CDT1
19	45251977	BCL3
16	28488599	CLN3
19	40325092	FBL
7	128470482	FLNC
17	39868577	GAST
7	2767740	GNA12
X	148558520	IDS
19	17927321	INSL3
12	52626953	KRT7
22	35796115	MCM5
X	38211735	OTC
1	155259083	PKLR
16	74330672	PSMD7
17	30771480	PSMD11
18	20513294	RBBP8
1	156278751	CCT3
2	102608305	IL1R2
X	119658445	CUL4B
13	111766965	ARHGEF7
2	65454828	ACTR2
1	11086579	MASP2
7	128594233	TNPO3
X	135951352	RBMX
5	31400601	DROSHA
10	95848782	PLCE1
8	103264501	UBR5
2	234590583	UGT1A7
2	111395274	BUB1
22	43547519	TSPO
14	103985994	CKB
11	44117746	EXT2
19	52264452	FPR2
6	38643701	GLO1
1	153634263	ILF2
12	21788275	LDHB
17	33307516	LIG3
8	15996825	MSR1
6	86159301	NT5E
4	152020724	RPS3A
1	153507075	S100A6
3	18386879	SATB1
X	12993225	TMSB4X
2	31557187	XDH
19	7828034	CLEC4M
19	45394476	TOMM40
5	33987090	AMACR
3	52719935	GNL3
19	4007595	PIAS4
16	46691890	VPS35
2	44039610	ABCG5
16	28943259	CD19
6	44355250	CDC5L
22	37309674	CSF2RB
7	101459183	CUX1
18	29077966	DSG2
11	62327072	EEF1G
3	57994126	FLNB
5	73980968	HEXB
19	48618701	LIG1
12	80167342	PPP1R12A
2	182540832	NEUROD1
1	164528596	PBX1
7	87031360	ABCB4
7	151163097	RHEB
22	24951617	SNRPD3
2	88856257	EIF2AK3
6	106632351	ATG5
1	161199455	NR1I3
17	79845710	ALYREF
22	39795758	TAB1
5	52776263	FST
12	69979461	CCT2
1	45205489	KIF2C
1	76190031	ACADM
2	27008882	CENPA
1	203185206	CHIT1
10	105791045	COL17A1
20	47662782	CSE1L
7	99302659	CYP3A7
8	143953772	CYP11B1
20	62119364	EEF1A2
1	31838099	FABP3
6	39016556	GLP1R
5	118788191	HSD17B4
21	34602199	IFNAR2
20	60884115	LAMA5
18	56995055	LMAN1
5	179220985	LTC4S
9	117085302	ORM1
12	56498102	PA2G4
14	95047705	SERPINA5
X	19362010	PDHA1
19	14544165	PKN1
1	214161277	PROX1
17	38137020	PSMD3
9	2621773	VLDLR
11	85668213	PICALM
22	38004480	GGA1
7	127292042	SND1
14	21484921	NDRG2
19	1103924	GPX4
4	100869243	H2AFZ
17	40336077	HCRT
12	69742133	LYZ
14	61201458	MNAT1
14	24605366	PSME1
19	47123724	PTGIR
9	136215068	RPL7A
4	74861358	CXCL5
16	56899118	SLC12A3
3	42530790	VIPR1
8	143761873	PSCA
X	40944887	USP9X
3	52435019	BAP1
9	36036909	RECK
X	41374188	CASK
19	16308664	AP1M1
11	62392297	GANAB
11	215029	SIRT3
17	16842397	TNFRSF13B
11	68451942	GAL
4	9827847	SLC2A9
8	22462538	CCAR2
17	62540734	SMURF2
7	114055051	FOXP2
5	38938022	RICTOR
5	148808480	MIR143
9	21994789	CDKN2B-AS1
14	96722546	BDKRB1
16	67063049	CBFB
7	50526133	DDC
10	124320180	DMBT1
8	26371708	DPYSL2
8	144661891	EEF1D
5	44305096	FGF10
8	145729464	GPT
11	5289579	HBE1
4	57898403	IGFBP7
19	18169804	IL12RB1
11	71935881	INPPL1
17	38974368	KRT10
17	39775691	KRT17
3	123331142	MYLK
12	5541279	NTF3
5	145969066	PPP2R2B
7	150035406	RARRES2
8	74202873	RPL7
3	23851933	UBE2E1
9	134000947	NUP214
17	63524682	AXIN2
1	242012032	EXO1
2	50145642	NRXN1
1	161159518	ADAMTS4
9	117546914	TNFSF15
1	154245038	HAX1
18	51795848	POLI
11	113258512	ANKK1
17	15848230	ADORA2B
7	91828282	KRIT1
11	6633996	TPP1
7	30691558	CRHR2
2	208986330	CRYGD
11	71145456	DHCR7
1	27938800	FGR
10	71078602	HK1
3	11294384	HRH1
5	156607906	ITK
20	3190005	ITPA
13	50273442	KPNA3
19	16222489	RAB8A
3	152552481	P2RY1
8	17780365	PCM1
7	106685177	PRKAR2B
19	7968664	MAP2K7
X	153626405	RPL10
1	203830712	SNRPE
3	187386693	SST
12	104359592	TDG
6	144612872	UTRN
17	58677543	PPM1D
17	30814104	CDK5R1
1	7844488	PER3
5	134670070	H2AFY
9	36214438	GNE
19	6494329	TUBB4A
2	112656190	MERTK
7	142568955	TRPV6
9	139565053	MIR126
X	45606420	MIR222
2	74120092	ACTG2
9	33441151	AQP3
7	99564349	AZGP1
6	31698357	CLIC1
13	110959613	COL4A2
17	80200536	CSNK1D
17	62120389	ERN1
2	56093096	EFEMP1
1	171060017	FMO3
2	85771842	GGCX
19	3094407	GNA11
6	26055967	HIST1H1C
6	32709162	HLA-DQA2
4	175411327	HPGD
1	120049825	HSD3B1
1	119957742	HSD3B2
4	110661847	CFI
3	49061761	IMPDH2
13	111367783	ING1
17	49242795	NME2
17	1646129	SERPINF2
4	86933448	MAPK10
4	87515467	PTPN13
12	112842984	RPL6
16	57392694	CCL22
8	59465727	SDCBP
16	1128780	SSTR5
19	39936185	SUPT5H
1	223967594	TP53BP2
20	56964174	VAPB
14	91334465	RPS6KA5
2	231772042	GPR55
2	62095261	CCT4
11	11984542	DKK3
6	24775158	GMNN
1	160846329	ITLN1
2	234826042	TRPM8
6	52101483	IL17F
4	95679127	BMPR1B
6	56322784	DST
7	93053798	CALCR
11	14479048	COPB1
2	15731744	DDX1
X	135279054	FHL1
16	86600856	FOXC2
21	34775201	IFNGR2
6	33589155	ITPR3
1	182992594	LAMC1
2	210288770	MAP2
2	66662531	MEIS1
20	42295658	MYBL2
6	41040706	NFYA
X	22050561	PHEX
6	118869425	PLN
5	149823791	RPS14
1	153600872	S100A1
10	88718287	SNCG
14	65233116	SPTB
18	44383187	PIAS2
7	83587658	SEMA3A
11	62559597	NXF1
12	7074514	PHB2
12	48176493	HDAC7
17	37784750	PPP1R1B
11	64894750	SYVN1
9	96938238	MIRLET7A1
13	50623108	MIR16-1
7	130561505	MIR29A
17	35441926	ACACA
4	3768295	ADRA2C
20	32868070	AHCY
5	150480266	ANXA6
7	116139654	CAV2
13	26828240	CDK8
10	50822082	CHAT
11	58390145	CNTF
2	121554866	GLI2
16	56225250	GNAO1
12	6484533	LTBR
15	66994673	SMAD6
10	51549552	MSMB
8	23536205	NKX3-1
17	21191347	MAP2K3
17	36908965	PSMB3
9	127115743	PSMB7
X	71492452	RPS4X
6	33161361	RXRB
17	38783975	SMARCE1
19	46190711	SNRPD2
3	52485106	TNNC1
9	136627015	VAV2
6	13621729	RANBP9
16	3708037	TRAP1
12	50382944	RACGAP1
2	60678301	BCL11A
10	34398487	PARD3
11	568088	MIR210
3	179280667	ACTL6A
1	203595914	ATP2B4
11	68522087	CPT1A
1	60358979	CYP2J2
15	91428275	FES
16	31366454	ITGAX
10	32297937	KIF5B
3	47892179	MAP4
12	15034114	MGP
Y	2559173	CD99
12	51379774	SLC11A2
11	17108123	PIK3C2A
1	71418114	PTGER3
17	32597234	CCL7
9	4490426	SLC1A1
5	6633434	SRD5A1
20	43595114	STK4
6	33267471	TAPBP
1	211500147	TRAF5
11	65659606	FOSL1
15	42787503	SNAP23
15	49417470	COPS2
20	44098393	WFDC2
17	4442190	MYBBP1A
19	54618789	PRPF31
17	4574678	PELP1
8	61591323	CHD7
20	30946146	ASXL1
7	27870192	JAZF1
19	13947253	MIR27A
1	159557615	APCS
15	80253231	BCL2A1
21	45193545	CSTB
4	71859264	DCK
5	160715435	GABRB2
1	161494329	HSPA6
7	107564245	LAMB1
6	168227670	MLLT4
12	113344581	OAS1
8	30643125	PPP2CB
1	28473676	PTAFR
16	2012061	RPS2
2	40339285	SLC8A1
6	35800810	SRPK1
5	68660569	TAF9
X	48886237	TFE3
1	186280785	TPR
22	36649116	APOL1
2	206547223	NRP2
10	70716195	DDX21
17	54671059	NOG
17	42927654	EFTUD2
17	8924858	NTN1
17	78109012	EIF4A3
19	39616419	PAK4
18	2571509	NDC80
17	43224683	HEXIM1
11	65819815	SF3B2
14	103058995	RCOR1
7	145813452	CNTNAP2
17	7788122	CHD3
2	88422507	FABP1
19	50015535	FCGRT
1	241660856	FH
1	111215073	KCNA3
9	100395704	NCBP1
2	10580496	ODC1
1	66797790	PDE4B
20	1959401	PDYN
19	33877854	PEPD
4	74852155	PPBP
12	53604349	RARG
19	5623045	SAFB
11	119288650	THY1
22	19510546	CLDN5
1	149804220	HIST2H4A
12	93964174	SOCS2
15	28356182	HERC2
3	63996224	PSMD6
2	44113362	LRPPRC
7	95749531	SLC25A13
3	195590235	TNK2
5	150409503	TNIP1
2	73461363	CCT7
21	30428642	CCT8
X	77526968	CYSLTR1
1	7907671	UTS2
12	65444403	WIF1
6	47445524	CD2AP
7	124462439	POT1
12	119616594	HSPB8
22	39410264	APOBEC3C
2	118845993	INSIG2
